,O2Conc
0,517.0870151487924
1,262.19775129834846
2,364.20727934677586
3,249.04916363320166
4,440.6393222403645
5,544.7155084997931
6,281.3096091282246
7,535.4216019148035
8,784.9379446497677
9,441.0979703858368
10,519.9838855267221
11,496.61002377402167
12,248.7208769685226
13,341.3237269639703
14,476.89530094270236
15,336.7296880221887
16,301.0118365851614
17,328.69678385863585
18,177.66576474972015
19,541.3765275273091
20,713.6890710295269
21,365.979347645054
22,390.5245822576779
23,374.18343253996073
24,411.2231377789785
25,346.0153472972782
26,480.92192370443655
27,282.3975556755176
28,384.03272094077977
29,198.6170794812761
30,271.05414008564077
31,420.3446722654795
32,380.0830652823626
33,418.5112660891981
34,394.0585602517351
35,452.0638004497347
36,294.09535528904814
37,126.77834434263781
38,504.1633958092751
39,600.6672236436009
40,531.9597455497676
41,466.6257664440155
42,211.66432972313345
43,267.13561480424863
44,722.8370791103467
45,289.22809805952494
46,380.0830652823626
47,298.21634581561324
48,237.6612942812997
49,274.705608239256
50,406.2388483047588
51,348.463496164423
52,182.4059576660874
53,493.06223925691774
54,232.60941902898463
55,264.0598170915199
56,271.05414008564077
57,635.8565384543932
58,637.2563792376568
59,904.0385546869705
60,547.4026649135693
61,312.2551744216973
62,927.0754015085312
63,608.6310268583153
64,485.10922558293146
65,364.7905714023524
66,203.10091445917297
67,336.7296880221887
68,142.33323511232322
69,233.14051226801428
70,221.85910016627864
71,353.4412357511129
72,209.60901760335537
73,173.3639028956148
74,601.6901824898391
75,991.6692667456023
76,193.11103502818568
77,515.9371052210723
78,467.3198011357216
79,326.7182776351798
80,694.4769811622567
81,451.53297837316967
82,388.27929110742696
83,531.2718928436262
84,305.6238804144453
85,441.0979703858368
86,642.2641352715779
87,186.2153201800813
88,563.2768544397688
89,344.7846738062409
90,295.60699213531944
91,393.19830603970615
92,152.66931486226838
93,510.3451074263028
94,471.4484165606834
95,658.9638068967078
96,99.17877065505452
97,227.0634313752187
98,660.3649248298806
99,390.5245822576779
100,374.5073867534319
101,562.6453791043343
102,498.03501547838374
103,421.2003074191068
104,530.1422151008804
105,239.8861046039689
106,369.0596197305038
107,545.1710592877544
108,395.37190435839364
109,619.7743667944985
110,413.41214738288386
111,198.82429790875668
112,476.0213900979491
113,629.6737011998957
114,262.91962275855326
115,682.0483382087021
116,251.36457026948716
117,474.5922469066974
118,292.3272419121575
119,641.9814130036066
120,399.0637977992912
121,319.390649262299
122,511.0759061492942
123,426.3937502821562
124,246.52523376131157
125,298.21634581561324
126,316.4585195806179
127,156.8743382453493
128,511.0759061492942
129,588.4825789115225
130,314.198249579161
131,453.386609534027
132,600.6672236436009
133,503.80366021781015
134,395.28347617226115
135,558.8816178277232
136,908.0762121643269
137,214.6271970766633
138,271.05414008564077
139,565.4119592257715
140,418.5112660891981
141,392.85756411054456
142,256.7329241047735
143,371.319996965067
144,526.8370679484011
145,429.12757074821246
146,277.649688807168
147,244.57263255058115
148,424.8293477424367
149,743.2560645926577
150,853.4874791302866
151,572.2455056925194
152,651.5931455529477
153,482.7857564972187
154,207.88034285434082
155,253.06786608719702
156,380.0830652823626
157,521.7967160001648
158,493.06223925691774
159,387.1108264315514
160,625.7717368503943
161,282.57210972140587
162,367.41392325950136
163,323.9927098221303
164,212.0316369928448
165,183.3272326301352
166,170.6168810415457
167,170.4964045085435
168,308.98127928076997
169,651.7961919993302
170,426.5792501594637
171,418.2476500151257
172,791.8653353621659
173,374.3521985866583
174,572.2455056925194
175,302.42433613645767
176,313.530509241919
177,309.8662731404458
178,321.00346616687716
179,51.61284919531236
180,189.03602123519704
181,560.5945423045075
182,229.50534096937062
183,422.9413425391202
184,247.67449183436386
185,344.8484377950523
186,196.3156884242703
187,410.69591302593506
188,523.5967263217595
189,372.52561439504365
190,446.4952447836606
191,271.05414008564077
192,294.09535528904814
193,283.1295646234666
194,206.979009635575
195,363.73541250763026
196,275.0571144276777
197,380.0830652823626
198,511.7190265078191
199,103.41321591273812
200,444.379311791348
201,315.7802397125854
202,312.2551744216973
203,134.83704077128408
204,490.51267521466417
205,590.6154938553451
206,230.62737899359286
207,498.3664204177063
208,384.2890973386243
209,583.8030316376878
210,537.3087034589911
211,335.6625902055605
212,317.8787272475399
213,231.50130869802473
214,314.198249579161
215,455.40747627121107
216,231.69040859838074
217,134.25252136490323
218,306.1644096303709
219,432.5850062813247
220,382.02275966023547
221,307.5926930960498
222,218.35194310228462
223,267.42092370608157
224,404.2034485822381
225,171.71657654971344
226,486.57756737382164
227,514.6993330852407
228,586.342213485304
229,586.342213485304
230,384.2890973386243
231,328.69678385863585
232,413.810256751294
233,743.2560645926577
234,348.60420160566184
235,214.05851202907016
236,357.7346553856268
237,716.3832107233438
238,172.9264667136566
239,242.28227443330982
240,491.31919737271437
241,387.85714492581087
242,482.13042061288303
243,280.3539539962414
244,202.05691420908568
245,446.84641678435736
246,222.44887021342726
247,529.1552314146337
248,283.3275707038078
249,498.7375057553043
250,142.01622103955367
251,796.2707697581267
252,285.88022427598634
253,160.72330316513563
254,343.5937567099158
255,323.14254850539663
256,115.25865526821413
257,530.1422151008804
258,114.74170465433892
259,236.2644210012926
260,419.281981113444
261,192.38823740167712
262,298.38637896328817
263,359.2669940616369
264,389.99883761930056
265,259.8850290581848
266,411.48641413642434
267,166.67775590235547
268,624.7413183939997
269,256.5244229503223
270,719.0319658921734
271,306.7221106715441
272,637.2563792376568
273,308.5068370519177
274,578.8812986221939
275,501.23426921605443
276,500.2943133973607
277,203.97094781753106
278,361.552465411404
279,493.06223925691774
280,311.11257394223395
281,121.79900087197979
282,537.0077338585422
283,415.40888226065994
284,307.8924087675319
285,761.297298398538
286,302.92524154385166
287,267.13561480424863
288,301.0118365851614
289,632.4151100136926
290,770.2497292948779
291,370.4485022085743
292,392.61200434648
293,657.8501530213138
294,558.0466092011063
295,344.7135384485218
296,232.0632353188716
297,398.23874429548414
298,549.2020509915764
299,374.6505722631794
300,616.0899401242857
301,352.5442730860833
302,372.2815276822488
303,404.89918244893914
304,344.7846738062409
305,416.49467319678155
306,316.33366999076173
307,267.42092370608157
308,402.38303578642274
309,249.36793884475912
310,233.14051226801428
311,308.69518239393983
312,425.18987694407605
313,244.87039443425044
314,738.7170925285834
315,327.6902569049076
316,627.8169663567029
317,230.0740389124009
318,651.0991259544309
319,340.7782464294175
320,896.6847770470915
321,737.6492170379929
322,324.87108343359813
323,348.9404359730308
324,309.27175852863576
325,462.390125581916
326,274.8157109893499
327,181.03520748943015
328,817.5076632789804
329,817.0696100034563
330,434.29886734425406
331,240.72797608242666
332,354.8243245710622
333,312.2551744216973
334,246.6962827976942
335,171.22315882320606
336,297.3969559514434
337,657.8501530213138
338,16.848873322810274
339,733.1646304948022
340,467.3198011357216
341,237.6612942812997
342,218.35194310228462
343,402.38303578642274
344,279.4186216711691
345,719.0319658921734
346,309.14210918458184
347,205.90268924875758
348,303.15303753891635
349,332.4812452049133
350,218.31098334858848
351,226.45859135417928
352,104.95798596833146
353,558.3716856186965
354,504.77593035791915
355,352.10307614197643
356,348.7620671826354
357,554.2522142806499
358,399.1717336248448
359,123.71511187417137
360,618.4470159013506
361,761.297298398538
362,810.2760903976787
363,341.0659709533543
364,702.4345102457573
365,267.4730714246081
366,207.88034285434082
367,635.6557479640359
368,290.9688467651773
369,238.53184878080918
370,511.7190265078191
371,397.6242641557359
372,146.61331722400828
373,378.2100163825389
374,479.8328340551782
375,323.14254850539663
376,295.68779764861796
377,163.87540646885768
378,572.2455056925194
379,593.0705098251888
380,271.05414008564077
381,451.71887681758403
382,198.6170794812761
383,605.9340087406381
384,561.9182452142002
385,286.57180936050213
386,294.09535528904814
387,309.8662731404458
388,313.530509241919
389,257.51033731574876
390,341.0659709533543
391,374.6505722631794
392,334.1645173337057
393,352.10307614197643
394,26.611154820025096
395,409.15563632266816
396,180.38091138235816
397,283.3275707038078
398,358.4538088639691
399,380.1625310408377
400,586.342213485304
401,215.55019948285866
402,631.5966293596439
403,338.42484788238903
404,335.1782739625052
405,326.7182776351798
406,578.8812986221939
407,226.45859135417928
408,289.22809805952494
409,313.86177561081223
410,528.7015623427749
411,294.4555417651608
412,431.30317003847637
413,485.10922558293146
414,358.23948535281244
415,357.5676753920051
416,215.55019948285866
417,185.3635956275323
418,470.11605027167326
419,401.36932993909653
420,289.22809805952494
421,455.13177233827105
422,405.07035800917515
423,413.810256751294
424,451.71887681758403
425,424.8293477424367
426,318.6914832872055
427,462.4796381457797
428,221.4398407787169
429,424.8293477424367
430,513.1683097787197
431,552.6347396187799
432,526.8370679484011
433,503.9628346265509
434,505.00279877388044
435,244.47186790646867
436,245.99736249441378
437,396.1137308003691
438,451.89559636128854
439,691.7380815216371
440,250.72277858976395
441,282.57210972140587
442,297.80037670841836
443,399.57724251243917
444,293.40725217589267
445,301.0118365851614
446,518.035914125529
447,82.48866262379097
448,458.87700812560126
449,181.83991742718766
450,546.653260187851
451,458.87700812560126
452,225.6064933751117
453,546.653260187851
454,387.85714492581087
455,466.2231749762172
456,500.1113061990383
457,278.6542388446543
458,305.6238804144453
459,333.18231538051697
460,353.0544166852048
461,222.81034902025792
462,282.22821335564595
463,365.82258273250744
464,260.6605015023513
465,253.8135849069833
466,274.55203114283097
467,389.99883761930056
468,357.0941152005966
469,466.6257664440155
470,220.5927695381985
471,613.596743368881
472,258.9845104247628
473,579.1326886251926
474,458.87700812560126
475,232.60941902898463
476,562.2950784167155
477,304.5287655590968
478,238.53184878080918
479,516.654535597446
480,351.07695133673644
481,428.4154392802019
482,286.33422186464304
483,326.9741950591313
484,271.05414008564077
485,299.08834615217523
486,374.3521985866583
487,401.74899027728793
488,365.82258273250744
489,432.46221073674525
490,420.05075848986667
491,957.892602481903
492,288.9671349504761
493,321.9743378102623
494,378.2100163825389
495,331.6991494867623
496,794.0885432457267
497,518.2725914493274
498,165.97231088246642
499,365.32721201908043
500,298.645457994601
501,360.01588274118876
502,303.6185401145329
503,308.69518239393983
504,229.7139573131713
505,677.3461634258343
506,770.625495771774
507,67.41452552868223
508,307.5926930960498
509,404.89918244893914
510,710.4597928438893
511,412.3433718997801
512,247.35727055553653
