,O2Conc
371,274.6529390652809
372,193.90846815986654
373,179.09988253542798
374,248.0340141228241
375,575.7151498050047
376,540.9206181301357
377,568.8540000587446
378,252.80474781509997
379,303.44240299224487
380,192.92376273718992
381,216.92265399371243
382,367.41392325950136
383,227.0634313752187
384,523.5967263217595
385,271.05414008564077
386,300.5688522357163
387,181.53212210080963
388,263.2988940989893
389,307.2978150314167
390,52.19185571661391
391,322.13983102979626
392,275.25952892789866
393,253.06786608719702
394,458.87700812560126
395,470.11605027167326
396,451.13062752442596
397,546.653260187851
398,393.19830603970615
399,417.5275420985857
400,638.8440971552702
401,159.63063376243664
402,180.09757801127952
403,477.3665399288416
404,333.18231538051697
405,400.4372225953196
406,164.79837377142914
407,181.3946414075291
408,152.25635949570537
409,107.85173043689213
410,444.379311791348
411,848.2379266675482
412,327.6902569049076
413,480.92192370443655
414,372.52561439504365
415,291.29191788298806
416,191.3410208596599
417,220.35974712598707
418,212.7972752545921
419,748.2737675307678
420,355.7040383115427
421,833.8558152889238
422,353.8730407939482
423,364.7905714023524
424,333.5063013739091
425,360.09545347159184
426,198.82429790875668
427,453.9594648913402
428,369.0596197305038
429,608.6310268583153
430,271.05414008564077
431,399.0637977992912
432,342.0176985658197
433,423.9892456743669
434,297.80037670841836
435,297.0055241713369
436,430.61420996574816
437,356.87160203996893
438,220.72496590590893
439,228.92063678431177
440,156.9146736813492
441,225.83688724987474
442,253.06786608719702
443,208.7566700470665
444,206.7859681137102
445,167.04858072229592
446,231.69040859838074
447,403.4895455484932
448,405.07035800917515
449,211.66432972313345
450,208.4825732341477
451,199.1861372622079
452,613.596743368881
453,230.0740389124009
454,232.60941902898463
455,235.7724589612277
456,253.06786608719702
457,259.7158382484813
458,313.530509241919
459,274.99390461926487
460,175.35475558465677
461,313.1396949739593
462,304.5287655590968
463,324.87108343359813
464,631.5966293596439
465,357.5676753920051
466,219.98918910676198
467,378.2100163825389
468,443.1715462396392
469,513.1683097787197
470,256.3097610065485
471,243.47492335670435
472,404.7022147488636
473,397.6242641557359
474,305.0997419579654
475,387.4689707676682
476,410.0476369559597
477,334.5661490828562
478,403.75943334374153
479,278.42957244711806
480,341.0659709533543
481,661.6785432407893
482,451.89559636128854
483,558.8816178277232
484,293.4742074907161
485,121.79900087197979
486,536.3040419391442
487,295.60699213531944
488,405.07035800917515
489,328.69678385863585
490,316.33366999076173
