,O2Conc
0,395.41463361484716
1,328.7461264188573
2,238.36538133389791
3,633.2208419564327
4,926.5605386527086
5,149.75778487897398
6,275.5467060179878
7,435.60752260529006
8,298.39553227153385
9,60.774473280434506
10,512.6535692349946
11,751.7684038729778
12,352.6401056540271
13,487.9739655186956
14,683.751816744052
15,286.48239548152236
16,178.5344460698552
17,275.8266487514368
18,259.41963037050135
19,370.76030364551673
20,369.80889633043375
21,12.439053850788754
22,148.07686153946756
23,877.5214753111837
24,251.3853893273153
25,353.34195001940117
26,200.41662193985886
27,486.5570899930394
28,385.54077480179666
29,392.09552245746545
30,311.80169020107456
31,762.4948252629717
32,405.67421405876087
33,505.29251951608967
34,544.5560309696832
35,232.82532876150353
36,326.8490167743429
37,280.0258585866512
38,442.3118320285493
39,963.5644078208724
40,477.13216126574247
41,651.792220287659
42,349.8308725159735
43,113.2765095790695
44,206.2785143830136
45,239.28071599494518
46,481.7398230287946
47,764.6402104224676
48,360.0320517045736
49,263.76016406725273
50,430.366200607913
51,339.1248982876568
52,303.018820342421
53,346.92522141892647
54,243.62863939376575
55,964.5383288731847
56,542.7710813197607
57,304.0857551901315
58,194.0687773235495
59,274.8468516938715
60,505.29251951608967
61,190.32630261152002
62,977.199932770406
63,457.6901922205196
64,321.15784586220644
65,231.29995647407833
66,747.982808791842
67,130.40369946570368
68,144.59642722145549
69,355.112135069086
70,659.3909656927668
71,214.0414936982544
72,436.4234068406911
73,720.7035129298046
74,246.8212062036829
75,435.60752260529006
76,374.4955223315642
77,741.0428230896575
78,375.80287298894586
79,632.1845044629441
80,392.3726251291138
81,480.2365971609238
82,202.32111895360572
83,964.9749164204962
84,112.57748623439993
85,160.259080236127
86,741.0428230896575
87,733.6694738673199
88,383.12920146439944
89,239.71877118126537
90,350.41498381281525
91,275.2124467890936
92,202.99355394411685
93,281.3262852247833
94,178.82781056860986
95,295.5092778976026
96,140.53236143914785
97,480.05764280132604
98,863.2876167904302
99,885.312649996874
100,216.07188415161977
101,356.6067170529326
102,698.1489040471253
103,338.0323588645838
104,544.5560309696832
105,385.43011292930794
106,115.93690299651584
107,368.99102516049373
108,295.60223682852717
109,89.87636907164986
110,576.5951415567521
111,586.8524229369683
112,225.8659561243591
113,169.20997426351337
114,555.4181417076952
115,133.74041504907476
116,422.18345996021776
117,166.47356532482988
118,722.6101948472624
119,794.9856876699624
120,269.9479718031512
121,275.6370100628794
122,335.2808167959198
123,244.0156516665125
124,248.24427873504567
125,716.7556442329388
126,613.2943114336518
127,336.097675065211
128,659.3909656927668
129,442.66132100427234
130,151.10764906994214
131,285.5097269314643
132,466.7950235681467
133,132.8506162545858
134,623.1168862647266
135,197.4919103730266
136,382.8627826390694
137,672.2403421541547
138,351.8523254557072
139,296.27237547057297
140,145.97329173159446
141,532.8593379995954
142,208.9988244414988
143,139.22930210130733
144,102.9754751310975
145,387.5695916761712
146,333.45107199136106
147,224.4441924283104
148,151.06160697076686
149,366.1763111381857
150,322.8651722480113
151,486.0655243637112
152,420.121111614849
153,103.86688008853177
154,81.963774393135
155,352.6401056540271
156,302.0165558017796
157,218.83970287089468
158,200.41662193985886
159,611.3298811024663
160,222.29236200891464
161,370.76030364551673
162,863.2876167904302
163,327.7820182262391
164,241.50633351930566
165,331.00809926348666
166,623.1168862647266
167,222.29236200891464
168,161.46397410779673
169,24.338648862501095
170,311.80169020107456
171,382.2209576014755
172,230.21143830788307
173,99.26729296840071
174,528.2746702986412
175,194.0687773235495
176,158.15788830827523
177,926.5605386527086
178,259.8708283625783
179,714.0793616578576
180,474.6748051492295
181,465.2052474177899
182,555.7762479601354
183,147.14808527737483
184,442.66132100427234
185,299.343886301916
186,632.4231341111031
187,165.48036379042625
188,176.22097343083612
189,376.4688866225035
190,399.57749178347075
191,991.9732833969641
192,312.52341847467574
193,311.4499248612675
194,119.35748498561719
195,182.8860841204697
196,64.09379495485314
197,287.0157973036607
198,338.9744756746617
199,331.8414671183457
200,109.02164027590045
201,374.4955223315642
202,245.11128390535336
203,568.7237961158428
204,321.99751191074677
205,241.35261102305088
206,805.755054960162
207,480.2365971609238
208,208.23713216402913
209,411.1060684199119
210,327.7820182262391
211,311.80169020107456
212,352.52277640051756
213,682.0671502108501
214,497.44116989925055
215,229.64385727608135
216,727.1639073829307
217,208.23713216402913
218,135.47416337567208
219,651.0375292253968
220,251.1379052656827
221,274.9868222718948
222,304.64546204837507
223,154.03671533963765
224,238.36538133389791
225,990.8368152410598
226,862.8794993000702
227,964.0694030576174
228,244.75650678981026
229,317.7818395331678
230,169.83158591145957
231,198.53109273836222
232,426.04478097815564
233,211.17511149652
234,805.755054960162
235,269.9479718031512
236,313.3657039836093
237,156.77833543156137
238,275.92628952379255
239,245.11128390535336
240,623.1168862647266
241,651.792220287659
242,604.0033357125183
243,882.6882047987352
244,475.852282777187
245,526.7075827690404
246,132.64455841321313
247,155.15941458716165
248,670.91244924927
249,365.6324578231107
250,490.57160878327784
251,80.1574895276931
252,587.75891735462
253,356.48988930088706
254,680.4735658240081
255,435.60752260529006
256,299.343886301916
257,167.99671630575756
258,202.78105248543935
259,193.47739706481354
260,404.6866273654438
261,401.4140871637594
262,421.19437064641284
263,429.10728554960895
264,269.9479718031512
265,487.75289177491857
266,380.6478697654926
267,540.903135703174
268,309.14393006027746
269,307.9377328971706
270,555.7762479601354
271,406.782738234451
272,203.23477221677086
273,213.52554046279585
274,129.73636613305118
275,209.6287987073222
276,217.05125974846166
277,496.88037646281936
278,500.17202298131247
279,192.09845068171384
280,188.2462191194986
281,177.16027338586568
282,214.99076340029697
283,218.2265197338727
284,222.29236200891464
285,245.11128390535336
286,254.1557639003465
287,333.56676941499467
288,275.5467060179878
289,149.84579759542046
290,408.0358633453831
291,202.32111895360572
292,446.4183839216898
293,584.8924555443843
294,773.2220873584654
295,249.50236969555445
296,232.3304283304753
297,499.4039650393797
298,484.81168380488964
299,320.3448407951521
300,464.43838612520864
301,510.64597092183027
302,367.95895662146165
303,497.44116989925055
304,280.4771246370806
305,302.6104894569183
306,93.70520855058207
307,847.2631172396351
308,305.8218025792913
309,500.17202298131247
310,358.15469419598077
311,338.0323588645838
312,328.7461264188573
313,93.70520855058207
314,475.852282777187
315,174.5413002044555
316,642.2331077607523
317,292.70554631431077
318,60.871530835778564
319,280.4771246370806
320,532.4737497705044
321,581.0251022694317
322,589.4424229263301
323,632.4231341111031
324,195.71277130447402
325,415.25998505053946
326,340.5087940961031
327,219.56968638493638
328,280.3222782753311
329,492.491637697965
330,227.62896365935953
331,297.5064563460814
332,206.65516946740607
333,464.0779628035978
334,356.48988930088706
335,604.9834528273144
336,297.5064563460814
337,480.2365971609238
338,536.7024267669119
339,379.45450486390877
340,318.7938906982683
341,409.7737068047619
342,213.72992750171161
343,313.270474562435
344,314.7442706578713
345,554.134207485963
346,295.1440827098201
347,520.9965713071346
348,36.13668525008051
349,990.8368152410598
350,413.7214826911018
351,206.65516946740607
352,163.355398720003
353,251.3853893273153
354,662.4142398250807
355,280.3222782753311
356,605.4367593680298
357,381.37645556494033
358,773.2220873584654
359,181.798161609033
360,513.1443199724401
361,426.7993047204214
362,135.02569021060492
363,334.09266802971297
364,425.22990001423364
365,442.8146684899267
366,172.2431663135325
367,828.6019724568218
368,368.99102516049373
369,214.26778959181146
370,279.7459072489557
371,866.4505685880733
372,120.94438201629947
373,73.07903592441652
374,322.8651722480113
375,419.254254702523
376,547.360998918154
377,275.3744338517387
378,223.54624403425618
379,457.23010021983384
380,542.7710813197607
381,297.9439374277061
382,510.3042549954791
383,275.2124467890936
384,249.7944281826924
385,222.9276607966097
386,220.96883235775266
387,34.14512930969878
388,86.51645553559086
389,495.2695995959587
390,108.08385018006321
391,375.80287298894586
392,830.5717128413099
393,255.04541722992238
394,159.2573451683954
395,274.9868222718948
396,469.45307004418305
397,990.8368152410598
398,555.7762479601354
399,557.9908732460227
400,347.56688072112945
401,353.34195001940117
402,661.3520007604942
403,549.122287266078
404,309.7762150849066
405,200.29402295366668
406,93.70520855058207
407,245.4562069843553
408,322.8651722480113
409,977.199932770406
410,191.1289785945713
411,542.7710813197607
412,161.12928029933514
413,157.76717436571528
414,850.6365402346088
415,207.99892039317962
416,870.8788238604859
417,475.852282777187
418,350.9224923763439
419,439.62684556260035
420,195.017007150952
421,291.9943147302673
422,894.4986043312176
423,264.6836996675285
424,214.26778959181146
425,275.29221312169733
426,727.1639073829307
427,214.99076340029697
428,203.51095018245726
429,372.5939436989412
430,165.48036379042625
431,480.2365971609238
432,361.4227035229223
433,216.8097692230005
434,536.7024267669119
435,275.29221312169733
436,182.8860841204697
437,589.4424229263301
438,570.0833597815974
439,432.2923630863131
440,370.76030364551673
441,194.00012745585252
442,174.18294666906064
443,495.2695995959587
444,699.5978035115056
445,235.66073037675832
446,771.4918269270435
447,216.8097692230005
448,286.48239548152236
449,788.9792779576445
450,355.112135069086
451,274.77974256348585
452,188.57689694149337
453,675.1305065555614
454,329.6509110636439
455,359.8848070463935
456,184.46853233433964
457,223.54624403425618
458,570.0833597815974
459,220.96883235775266
460,137.2709641829682
461,706.348172665499
462,570.0833597815974
